Fleet Name,Log.Event Dt,Pumping Hours,Transition Time (hrs),NPT_int,Time Available (hrs),NPT_ext,Ranking Score,Daily_Rank
Frac 10,2024-05-05,7.9008333330000005,2.286666666,4.9344444450000005,19.018333333,0.0,0.035740367470611545,6.0
Frac 18,2024-05-05,0.0,0.0,0.0,24.0,48.0,-0.0,7.0
Frac 32,2024-05-06,18.195555557,0.80638889,0.07972222200000001,19.213055559,0.0,0.9009209592844647,1.0
Frac 39,2024-05-06,11.784166665999999,1.682500001,0.280555556,13.81027778,0.014444444,0.71188966043624,2.0
Frac 18,2024-05-06,8.111944444999999,1.5208333330000001,0.0,22.603611113,13.200277779,0.7009334751718586,3.0
Frac 10,2024-05-06,9.428611111,1.826944445,0.0,11.773611112,0.85388889,0.6961410291815755,4.0
Frac 90,2024-05-06,5.490833332,0.902777776,0.316388889,7.449444444,1.234444446,0.6873156344931025,5.0
Frac 40,2024-05-06,7.330277778,8.404999999,0.0,15.783333331,0.0,-0.06809222098155529,6.0
Frac 38,2024-05-06,4.6627777770000005,4.771944444,0.926666667,19.311944443,17.57,-0.5946420037461543,7.0
Frac 21,2024-05-06,0.0,0.0,0.0,0.0,0.0,,
Frac 32,2024-05-07,10.877222221,0.924166668,0.567777778,14.421111112,3.8550000000000004,0.888243335274137,1.0
Frac 39,2024-05-07,5.921944444999999,2.4280555550000003,0.0,10.770555555,3.812777778,0.5021558609631921,2.0
Frac 40,2024-05-07,7.364166667,0.718055556,1.262222221,13.729444441,0.0,0.39214178790237036,3.0
Frac 90,2024-05-07,8.902777778,8.565277776,0.0,17.65972222,0.0,0.019111285998472546,4.0
Frac 38,2024-05-07,2.947499999,1.0,2.356111111,16.428333332,15.574444444000001,-0.4785296046620997,5.0
Frac 21,2024-05-07,0.0,0.0,0.0,0.0,0.0,,
Frac 32,2024-05-08,15.341388890000001,0.908888889,0.25666666699999996,16.655833335,0.0,0.8511032170459696,1.0
Frac 21,2024-05-08,13.174444445999999,0.649166667,0.548333333,14.441666668,0.02,0.83048268426391,2.0
Frac 38,2024-05-08,15.899444443,2.141111111,0.0,18.36222222,0.252777778,0.7597324907489285,3.0
Frac 10,2024-05-08,10.018333333,1.386388889,0.0,11.505833333,0.0,0.7502233166582232,4.0
Frac 40,2024-05-08,15.197499999,3.675555554,0.498055555,19.439166662999998,0.0,0.5670967835767662,5.0
Frac 39,2024-05-08,10.108333332,0.191111111,3.065000002,13.531666668,0.0,0.5063842013788513,6.0
Frac 90,2024-05-08,6.883055555,1.999999998,1.3044444450000001,10.335277775,0.1,0.34963497724906645,7.0
Frac 08,2024-05-08,0.0,0.0,0.0,0.0,0.0,,
Frac 90,2024-05-09,10.386111111,0.3675,0.256944444,11.054166666,0.0,0.8830757633702571,1.0
Frac 18,2024-05-09,6.483055556,0.23194444399999997,0.403055556,7.733888889,1.025,0.8716876449673453,2.0
Frac 40,2024-05-09,8.723611111,0.665,0.038888889,9.47361111,0.0,0.8465327665323599,3.0
Frac 32,2024-05-09,5.075000001,1.02388889,0.088333333,6.3030555580000005,0.0,0.6287074168290235,4.0
Frac 38,2024-05-09,10.745000000000001,0.709166667,3.4469444449999997,15.180833334999999,0.0,0.4340268246545506,5.0
Frac 10,2024-05-09,9.190833334,3.661666667,0.021388889,13.176388891,0.334444446,0.42888970604015103,6.0
Frac 08,2024-05-09,1.495555556,0.626944444,0.0,2.1225,0.0,0.4092396287396937,7.0
Frac 39,2024-05-09,13.603888888,4.1505555560000005,2.2591666679999998,20.35138889,0.0,0.35349757713759655,8.0
Frac 21,2024-06-01,15.523611112,2.236944444,0.268611111,18.621388891,0.806111112,0.7307242535586623,1.0
Frac 39,2024-06-01,13.038611110000002,2.003333334,0.4075,16.59361111,1.686111112,0.7129148265923749,2.0
Frac 40,2024-06-01,13.124166668,1.8749999990000001,0.057222222,15.986666668,0.0,0.7000799278190093,3.0
Frac 90,2024-06-01,19.0275,1.633333333,1.866666666,22.527499999,0.0,0.6892686716985581,4.0
Frac 08,2024-06-01,11.770555556,2.4188888889999998,0.486666667,15.094722222,0.0,0.5872913638039388,5.0
Frac 38,2024-06-01,17.61,3.794444444,0.980833333,22.943333332999998,0.667222224,0.576165299239081,6.0
Frac 10,2024-06-01,11.991666667,8.125000002,0.0,20.213333337,0.0,0.19129287587229185,7.0
Frac 32,2024-06-01,0.0,0.0,0.0,0.0,0.0,,
Frac 21,2024-06-02,2.366388889,0.5,0.0,4.1475,2.525,1.1503167266563945,1.0
Frac 90,2024-06-02,9.6,0.916666668,0.666666667,11.683333335,1.0,0.7503900153275523,2.0
Frac 38,2024-06-02,18.783333333999998,2.911111111,0.251666667,22.742222224,1.198333334,0.7250573763983054,3.0
Frac 40,2024-06-02,14.039722221,2.2202777780000003,0.265833333,16.637499998,0.0,0.6944319225477905,4.0
Frac 32,2024-06-02,16.293888885999998,2.041666669,0.878611111,19.401944442999998,0.0,0.6892923101233313,5.0
Frac 39,2024-06-02,7.538888889,4.279166667,0.0,18.056388889,12.476666666,0.5842086920677161,6.0
Frac 08,2024-06-02,16.077222222,3.212777778,1.1152777779999998,20.77138889,0.0,0.565641841680429,7.0
Frac 10,2024-06-02,14.054444444,7.8666666670000005,0.206111111,22.217222222,0.0,0.2692355779777373,8.0
Frac 18,2024-06-02,3.253055556,0.0,0.159722222,23.000000001,0.0,0.1344927536463264,9.0
Frac 40,2024-06-03,12.873333333,1.161944444,0.0825,14.184166665,0.0,0.8198499893331591,1.0
Frac 90,2024-06-03,12.966666667,1.716666666,0.766666667,15.45,0.0,0.6785329018770228,2.0
Frac 10,2024-06-03,9.318611111000001,2.561111111,0.0,11.974166666,0.0,0.5643398984237923,3.0
Frac 08,2024-06-03,7.165,0.711111112,3.007777778,11.288888889999999,0.585555556,0.3219661578746829,4.0
Frac 39,2024-06-03,4.823611111,2.69,0.0,7.687222223,0.0,0.2775529377329931,5.0
Frac 38,2024-06-03,8.235555556,3.821111111,1.033055556,14.768055555,0.0,0.22896642529592645,6.0
Frac 32,2024-06-03,0.045,0.0,0.0,1.075555555,2.0438888879999997,-0.04647160070446528,7.0
Frac 39,2024-06-04,12.994999999000001,0.359722222,0.254166667,14.01888889,0.0,0.8831734959274652,1.0
Frac 32,2024-06-04,11.937222220999999,1.211388891,0.206111111,13.687777778,0.195,0.7796557826774874,2.0
Frac 21,2024-06-04,10.570833334,1.6975000009999999,0.4,12.805,0.0,0.6617206819992191,3.0
Frac 10,2024-06-04,10.521944444999999,2.434166666,0.0,13.159444444,0.095555556,0.6190941953302381,4.0
Frac 38,2024-06-04,3.468055555,0.663055556,0.0,9.102222222,0.0,0.30816650380391025,5.0
Frac 40,2024-06-04,1.579444444,0.583333333,0.393888889,2.596111111,0.0,0.23197089656460393,6.0
Frac 18,2024-06-04,0.0,0.0,0.0,24.0,48.0,-0.0,7.0
Frac 90,2024-06-04,2.046666667,0.666666666,0.0,15.954166669,26.26333334,-0.13386145020644416,8.0
Frac 18,2024-06-05,6.153055556,0.321944444,0.499444444,21.342222222,20.664722223000002,7.869618709770675,1.0
Frac 90,2024-06-05,21.526666667,1.442499999,0.48333333300000003,23.694166666,0.0,0.8272429923912986,2.0
Frac 32,2024-06-05,8.758333334,0.845833334,0.22999999999999998,9.937500002,0.0,0.7730817608507005,3.0
